,ytid,marvin_classes,labels,tot_speech_ct,child_speech_ct,female_speech_ct,male_speech_ct,other_speech_ct,silence_ct
2668,ABH4iCT5Iik,"['speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Tambourine', 'Choir', 'Vocal music']",1,0,0,0,1,0
2669,ABNmO9SewG8,"['not_speech', 'not_speech', 'not_speech']","['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",0,0,0,0,0,0
2670,ABSLnckbB8w,"['not_speech', 'not_speech', 'not_speech']","['New-age music', 'Music', 'Ambient music']",0,0,0,0,0,0
2671,ABTcpIZE_mM,"['not_speech', 'not_speech']","['Ding', 'Clang']",0,0,0,0,0,0
2672,ABUQP_h7RTI,"['not_speech', 'speech', 'not_speech']","['Telephone', 'Speech', 'Inside, small room']",1,0,0,0,1,0
2673,ABf_0EVfFR0,"['not_speech', 'not_speech', 'not_speech']","['Insect', 'Mosquito', 'Fly, housefly']",0,0,0,0,0,0
2674,ABr4Q_ecoPw,"['not_speech', 'not_speech', 'not_speech']","['Disco', 'Funk', 'Music']",0,0,0,0,0,0
2675,ABsCEKemTpQ,"['not_speech', 'speech']","['Clicking', 'Speech']",1,0,0,0,1,0
2676,ABxbI3HIQbk,['not_speech'],['Frying (food)'],0,0,0,0,0,0
2677,AC41T8MHStg,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Smoke detector, smoke alarm', 'Telephone dialing, DTMF', 'Beep, bleep', 'Speech']",1,0,0,0,1,0
2678,AC4ITIdiccw,"['not_speech', 'not_speech']","['Clarinet', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
2679,ACBYdWAS1DA,['not_speech'],['Radio'],0,0,0,0,0,0
2680,ACGuC6SH4V4,"['not_speech', 'not_speech', 'not_speech']","['Field recording', 'Vehicle', 'Car']",0,0,0,0,0,0
2681,ACPEFXeCx9k,"['not_speech', 'not_speech', 'not_speech']","['Rain', 'Rustle', 'Rain on surface']",0,0,0,0,0,0
2682,ACSkISqebAA,"['not_speech', 'not_speech']","['Sink (filling or washing)', 'Water']",0,0,0,0,0,0
2683,ACWNRYsyMGk,['not_speech'],['Finger snapping'],0,0,0,0,0,0
2684,AD3aI9avJ8Q,"['not_speech', 'not_speech']","['Music', 'Middle Eastern music']",0,0,0,0,0,0
2685,ADKdn23-RYA,"['not_speech', 'not_speech']","['Hands', 'Inside, small room']",0,0,0,0,0,0
2686,ADPSmeFofpo,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Drum and bass', 'Music', 'Techno', 'Buzz', 'Dubstep', 'Electronic dance music', 'Electronica']",0,0,0,0,0,0
2687,ADRK_NkQ-eU,['not_speech'],['Jackhammer'],0,0,0,0,0,0
2688,ADfGYZobXbA,"['not_speech', 'speech']","['Fill (with liquid)', 'Speech']",1,0,0,0,1,0
2689,ADffHhHMtjU,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Lullaby', 'Soundtrack music']",0,0,0,0,0,0
2690,ADgA1beJaTc,"['not_speech', 'speech', 'not_speech']","['Music', 'Speech', 'Exciting music']",1,0,0,0,1,0
2691,ADjyDcauxzM,"['not_speech', 'not_speech', 'not_speech']","['Dog', 'Growling', 'Animal']",0,0,0,0,0,0
2692,ADxuhHNZVCc,"['speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Opera']",1,0,0,0,1,0
2693,AE3dRBlQjTE,"['speech', 'not_speech']","['Speech', 'Microwave oven']",1,0,0,0,1,0
2694,AEA7rHzk2V8,"['speech', 'speech']","['Speech', 'Speech synthesizer']",2,0,0,0,2,0
2695,AEUe6uKxTv8,"['not_speech', 'not_speech', 'speech']","['Engine', 'Squeak', 'Speech']",1,0,0,0,1,0
2696,AE_0-t-I50g,"['not_speech', 'speech']","['Sidetone', 'Speech']",1,0,0,0,1,0
2697,AEes_bWqnh0,['not_speech'],['Stomach rumble'],0,0,0,0,0,0
2698,AElgGuUSSKE,"['speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Opera']",1,0,0,0,1,0
2699,AEyeITzfPa0,"['not_speech', 'not_speech', 'not_speech']","['Mantra', 'Music of Asia', 'Music']",0,0,0,0,0,0
2700,AF0CtMb81t8,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech', 'not_speech']","['Bark', 'Domestic animals, pets', 'Bow-wow', 'Snicker', 'Speech', 'Dog', 'Growling', 'Animal']",1,0,0,0,1,0
2701,AF7sah5a_DE,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Guitar', 'Music', 'Musical instrument', 'Steel guitar, slide guitar']",0,0,0,0,0,0
2702,AFGcqc-gfiw,['not_speech'],['Printer'],0,0,0,0,0,0
2703,AFJN5sQt1ec,"['speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Choir', 'Vocal music', 'A capella']",1,0,0,0,1,0
2704,AFsX8-IXV-0,"['not_speech', 'speech']","['Knock', 'Speech']",1,0,0,0,1,0
2705,AFwmMFq_xlc,"['not_speech', 'not_speech']","['Reversing beeps', 'Music']",0,0,0,0,0,0
2706,AFwtBviVhhM,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Reverberation', 'Effects unit', 'Electric guitar', 'Music']",0,0,0,0,0,0
2707,AFz5TIs_Gug,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Single-lens reflex camera', 'Vehicle', 'Speech', 'Car']",1,0,0,0,1,0
2708,AG105FogvfY,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Electric shaver, electric razor', 'Music', 'Speech', 'Inside, small room']",1,0,0,0,1,0
2709,AG4JUDaFcVU,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['House music', 'Music', 'Dubstep', 'Electronic dance music', 'Dance music']",0,0,0,0,0,0
2710,AG7Zm7D4JIE,"['not_speech', 'speech']","['Mouse', 'Speech']",1,0,0,0,1,0
2711,AGA3hiGZJCo,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Aircraft engine', 'Vehicle', 'Helicopter', 'Speech', 'Aircraft']",1,0,0,0,1,0
2712,AGLXoFi4dfk,['not_speech'],"['Crumpling, crinkling']",0,0,0,0,0,0
2713,AGNqX_OL-dU,"['speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Singing', 'Disco', 'Music', 'Rhythm and blues', 'Ska', 'Song', 'Soul music']",1,0,0,0,1,0
2714,AGTyP86x_Sc,"['speech', 'not_speech']","['Crowd', 'Battle cry']",1,0,0,0,1,0
2715,AGqCcrX619E,"['not_speech', 'not_speech', 'speech']","['Dial tone', 'Telephone', 'Speech']",1,0,0,0,1,0
2716,AGsMCWB1tTk,"['not_speech', 'not_speech']","['Music', 'Happy music']",0,0,0,0,0,0
2717,AGuts_6EMhA,"['not_speech', 'not_speech']","['Whale vocalization', 'Animal']",0,0,0,0,0,0
2718,AH2DR9Z7txY,['not_speech'],['Snake'],0,0,0,0,0,0
2719,AHPRhJ4u0ss,"['not_speech', 'speech']","['Quack', 'Speech']",1,0,0,0,1,0
2720,AHiWh9c1s94,['not_speech'],['Change ringing (campanology)'],0,0,0,0,0,0
2721,AHm_49I6rzM,"['not_speech', 'not_speech', 'speech']","['Fusillade', 'Gunshot, gunfire', 'Speech']",1,0,0,0,1,0
2722,AHoWincIkzc,"['not_speech', 'male_speech', 'speech']","['Applause', 'Male speech, man speaking', 'Speech']",2,0,0,1,1,0
2723,AHom7lBbtoY,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Train horn', 'Rail transport', 'Train', 'Clickety-clack']",0,0,0,0,0,0
2724,AHrUfa2H_5s,"['not_speech', 'not_speech', 'not_speech']","['Carnatic music', 'Music', 'Musical instrument']",0,0,0,0,0,0
2725,AIDJFkDURPY,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Lawn mower', 'Engine', 'Idling', 'Vehicle']",0,0,0,0,0,0
2726,AIHGsEfe0Yo,['not_speech'],['Tuning fork'],0,0,0,0,0,0
2727,AIVt3e5EVtc,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Cough', 'Music', 'Speech', 'Inside, small room']",1,0,0,0,1,0
2728,AIuayXjDos8,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Music', 'Musical instrument', 'Ukulele', 'Speech', 'Plucked string instrument']",1,0,0,0,1,0
2729,AIz2rceSCtQ,"['not_speech', 'speech']","['Propeller, airscrew', 'Speech']",1,0,0,0,1,0
2730,AJ2_gn8V2fo,"['not_speech', 'not_speech', 'speech']","['Basketball bounce', 'Trickle, dribble', 'Speech']",1,0,0,0,1,0
2731,AJKmKTU32_c,['not_speech'],['Sewing machine'],0,0,0,0,0,0
2732,AJLUD830PV0,"['not_speech', 'not_speech', 'not_speech']","['Music of Asia', 'Jingle (music)', 'Music']",0,0,0,0,0,0
2733,AJNOn6GBymE,['not_speech'],['Printer'],0,0,0,0,0,0
2734,AJRD-zU2Akw,"['not_speech', 'not_speech']","['Firecracker', 'Fireworks']",0,0,0,0,0,0
2735,AJVSqnsBf70,"['not_speech', 'not_speech']","['Cutlery, silverware', 'Dishes, pots, and pans']",0,0,0,0,0,0
2736,AJY56V2Iul4,['not_speech'],['Waterfall'],0,0,0,0,0,0
2737,AJeRSlZuZbk,"['not_speech', 'not_speech', 'not_speech']","['Carnatic music', 'Music', 'Musical instrument']",0,0,0,0,0,0
2738,AJj6GGLaIfI,"['not_speech', 'not_speech', 'not_speech']","['Folk music', 'Jazz', 'Music']",0,0,0,0,0,0
2739,AJqZ4ZprL1Y,"['not_speech', 'not_speech']","['Throbbing', 'Hum']",0,0,0,0,0,0
2740,AJrOCO6-4hs,['not_speech'],['Hands'],0,0,0,0,0,0
2741,AJttSbZwVew,"['not_speech', 'not_speech']","['Accelerating, revving, vroom', 'Whir']",0,0,0,0,0,0
2742,AJw-x30L46E,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Blues', 'Flamenco', 'Guitar', 'Acoustic guitar', 'Music', 'Musical instrument', 'Rock music', 'Rock and roll']",0,0,0,0,0,0
2743,AJx0innvZaM,['speech'],['Groan'],1,0,0,0,1,0
2744,AK0kZUDk294,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Subway, metro, underground', 'Railroad car, train wagon', 'Rail transport', 'Train', 'Slap, smack']",0,0,0,0,0,0
2745,AK7DsXfyl-o,['not_speech'],['Grunge'],0,0,0,0,0,0
2746,AKI0VrXEDww,"['speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Happy music']",1,0,0,0,1,0
2747,AKViLhvFJhk,"['not_speech', 'not_speech']","['Clock', 'Music']",0,0,0,0,0,0
2748,AKdT8WAIGmk,"['not_speech', 'speech']","['Basketball bounce', 'Speech']",1,0,0,0,1,0
2749,AKjcrEsYykE,['not_speech'],['Vacuum cleaner'],0,0,0,0,0,0
2750,AKkJyVmEQrc,"['not_speech', 'speech']","['Busy signal', 'Speech']",1,0,0,0,1,0
2751,AKxHQn994OI,"['not_speech', 'speech']","['Skateboard', 'Speech']",1,0,0,0,1,0
2752,AKxm4V3OylU,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Wild animals', 'Roar', 'Roaring cats (lions, tigers)', 'Animal']",0,0,0,0,0,0
2753,AKzmNMyyMms,"['not_speech', 'not_speech', 'not_speech']","['Ambulance (siren)', 'Emergency vehicle', 'Siren']",0,0,0,0,0,0
2754,AL-dutJvx0s,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Computer keyboard', 'Typing', 'Clicking', 'Speech']",1,0,0,0,1,0
2755,AL1PGm5Mk1M,"['speech', 'not_speech']","['Speech', 'Breathing']",1,0,0,0,1,0
2756,AL9giWwCO0I,"['speech', 'not_speech', 'speech', 'not_speech', 'not_speech']","['Narration, monologue', 'Music', 'Speech', 'Hip hop music', 'Soul music']",2,0,0,0,2,0
2757,ALNk7_3zj68,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech']","['Theme music', 'Horse', 'Music', 'Speech', 'Animal']",1,0,0,0,1,0
2758,ALU-1AILj1c,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Tabla', 'Traditional music', 'Guitar', 'Music', 'Musical instrument', 'Percussion']",0,0,0,0,0,0
2759,ALVS3Q_jNaU,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Blues', 'Effects unit', 'Electric guitar', 'Guitar', 'Music', 'Reggae', 'Plucked string instrument', 'Distortion']",0,0,0,0,0,0
2760,ALcCb2HJmG8,"['not_speech', 'not_speech', 'not_speech']","['Drum and bass', 'Music', 'Rapping']",0,0,0,0,0,0
2761,ALdjQ9kbwd8,['not_speech'],['Accordion'],0,0,0,0,0,0
2762,ALtDtYnWFuo,"['not_speech', 'not_speech', 'not_speech']","['Cello', 'Double bass', 'Pizzicato']",0,0,0,0,0,0
2763,AM3p_hpT-0o,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Crow', 'Caw', 'Speech', 'Animal']",1,0,0,0,1,0
2764,AMDEzA0p66I,"['speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Roll']",1,0,0,0,1,0
2765,AMLJZImQ5Xk,"['not_speech', 'speech', 'not_speech']","['Mouse', 'Speech', 'Animal']",1,0,0,0,1,0
2766,AMLvdc8Dbq4,['not_speech'],['Clarinet'],0,0,0,0,0,0
2767,AMfWo0DTsEM,['not_speech'],['Mechanical fan'],0,0,0,0,0,0
2768,AMg-IgW7Dzg,"['not_speech', 'not_speech', 'not_speech']","['Insect', 'Mosquito', 'Fly, housefly']",0,0,0,0,0,0
2769,AMrC-WnHUvU,"['not_speech', 'not_speech', 'not_speech']","['Goat', 'Livestock, farm animals, working animals', 'Animal']",0,0,0,0,0,0
2770,AMsWkcJcC6Q,['not_speech'],['Chopping (food)'],0,0,0,0,0,0
2771,AMvZ3ANXNW0,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Railroad car, train wagon', 'Train horn', 'Train', 'Clickety-clack']",0,0,0,0,0,0
2772,AMxnCzC33lo,"['not_speech', 'not_speech', 'not_speech']","['Turkey', 'Fowl', 'Gobble']",0,0,0,0,0,0
2773,AN60q9nSnMk,"['not_speech', 'speech', 'not_speech']","['Sneeze', 'Laughter', 'Music']",1,0,0,0,1,0
2774,ANPjV_rudog,"['not_speech', 'not_speech', 'speech']","['Music', 'Skateboard', 'Speech']",1,0,0,0,1,0
2775,ANWU9Hiy_5k,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Motorcycle', 'Music', 'Accelerating, revving, vroom', 'Skidding', 'Vehicle', 'Race car, auto racing']",0,0,0,0,0,0
2776,AOKeCClythw,"['not_speech', 'not_speech', 'speech']","['Sneeze', 'Music', 'Speech']",1,0,0,0,1,0
2777,AOUCx6SE67M,"['not_speech', 'not_speech', 'not_speech']","['Ratchet, pawl', 'Gears', 'Mechanisms']",0,0,0,0,0,0
2778,AOijOUuUWwg,"['not_speech', 'not_speech']","['Electric shaver, electric razor', 'Electric toothbrush']",0,0,0,0,0,0
2779,AOwwp601QZw,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Lawn mower', 'Tools', 'Power tool', 'Light engine (high frequency)']",0,0,0,0,0,0
2780,AP1VIeJhAFo,['not_speech'],['Hands'],0,0,0,0,0,0
2781,APTh9uhf7WQ,"['not_speech', 'not_speech', 'not_speech']","['Electronic music', 'Music', 'Dubstep']",0,0,0,0,0,0
2782,APUDprnfOIs,"['not_speech', 'not_speech']","['Music', 'Maraca']",0,0,0,0,0,0
2783,APriiqOcVOQ,['not_speech'],['Pulse'],0,0,0,0,0,0
2784,APxm_039mzw,['not_speech'],['Dial tone'],0,0,0,0,0,0
2785,AQXT9gOjT4s,"['not_speech', 'speech']","['Radio', 'Speech']",1,0,0,0,1,0
2786,AR6GMOzCjRE,['not_speech'],['Orchestra'],0,0,0,0,0,0
2787,AR6Q6EHQmP0,['not_speech'],['Beatboxing'],0,0,0,0,0,0
2788,ARCyuCLGlmc,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Waves, surf', 'Wind', 'Ocean', 'Ship', 'Wind noise (microphone)']",0,0,0,0,0,0
2789,ARfWAetq5XE,"['not_speech', 'speech']","['Finger snapping', 'Speech']",1,0,0,0,1,0
2790,ARl2M8Zfg6k,['not_speech'],['Mechanical fan'],0,0,0,0,0,0
2791,ARtPiMsjGHk,"['not_speech', 'not_speech']","['Traditional music', 'Music']",0,0,0,0,0,0
2792,AS0PySOANPo,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Motorboat, speedboat', 'Wind', 'Wind noise (microphone)']",0,0,0,0,0,0
2793,ASUgGJpwlMs,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Canidae, dogs, wolves', 'Domestic animals, pets', 'Howl', 'Dog', 'Animal']",0,0,0,0,0,0
2794,ASxEJ81lnBw,"['not_speech', 'not_speech', 'not_speech']","['Tabla', 'Drum', 'Percussion']",0,0,0,0,0,0
2795,AT5uw2HpDOg,"['not_speech', 'not_speech']","['Vehicle', 'Heavy engine (low frequency)']",0,0,0,0,0,0
2796,ATAL-_Dblvg,['not_speech'],['Skateboard'],0,0,0,0,0,0
2797,ATnl-fq5nAk,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Guitar', 'Acoustic guitar', 'Music', 'Musical instrument', 'Steel guitar, slide guitar', 'Strum', 'Electronic tuner', 'Plucked string instrument']",0,0,0,0,0,0
2798,AU1l1i0H0j0,"['not_speech', 'not_speech']","['Music', 'Spray']",0,0,0,0,0,0
2799,AUXS8zwFV0k,"['not_speech', 'speech', 'speech']","['Music', 'Hubbub, speech noise, speech babble', 'Speech']",2,0,0,0,2,0
2800,AU_zMd4gZOA,"['speech', 'speech']","['Conversation', 'Speech']",2,0,0,0,2,0
2801,AUdO2Y4JWaY,"['not_speech', 'speech', 'not_speech', 'not_speech', 'not_speech']","['Blues', 'Singing', 'Music', 'Bellow', 'Rock and roll']",1,0,0,0,1,0
2802,AUoXXvgkkd0,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Music', 'Bellow', 'Whoop', 'Speech']",1,0,0,0,1,0
2803,AUs5OVYg078,"['not_speech', 'not_speech', 'not_speech']","['Mantra', 'Music', 'Musical instrument']",0,0,0,0,0,0
2804,AV2CQDExqaM,"['not_speech', 'not_speech', 'not_speech']","['Marimba, xylophone', 'Glockenspiel', 'Mallet percussion']",0,0,0,0,0,0
2805,AVG-Wmdd2yU,"['not_speech', 'not_speech']","['Music', 'Psychedelic rock']",0,0,0,0,0,0
2806,AVJ-NxMmF6E,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Disco', 'House music', 'Music', 'Dance music']",0,0,0,0,0,0
2807,AVL7Kbpw13U,"['not_speech', 'speech']","['Giggle', 'Speech']",1,0,0,0,1,0
2808,AVPm96vrUQw,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Soundtrack music', 'Funny music']",0,0,0,0,0,0
2809,AVmJF1uaRuE,"['speech', 'not_speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Musical instrument', 'Sitar']",1,0,0,0,1,0
2810,AVuh8-CucrE,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Music', 'Radio', 'Rock and roll', 'Plucked string instrument']",0,0,0,0,0,0
2811,AW3s9S3xEQ0,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Canidae, dogs, wolves', 'Domestic animals, pets', 'Dog', 'Animal', 'Whimper (dog)']",0,0,0,0,0,0
2812,AW5bJHRY30A,['speech'],['Whispering'],1,0,0,0,1,0
2813,AWaqF8SLo0A,"['not_speech', 'speech']","['Single-lens reflex camera', 'Speech']",1,0,0,0,1,0
2814,AWcZq1PRcII,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Bird', 'Bird vocalization, bird call, bird song', 'Fowl', 'Crowing, cock-a-doodle-doo', 'Honk', 'Livestock, farm animals, working animals', 'Goose']",0,0,0,0,0,0
2815,AWdrtR8qXYs,['not_speech'],['Orchestra'],0,0,0,0,0,0
2816,AWynHWLA31g,['not_speech'],"['Smash, crash']",0,0,0,0,0,0
2817,AXOtscWe2FQ,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Bee, wasp, etc.', 'Insect', 'Mosquito', 'Fly, housefly']",0,0,0,0,0,0
2818,AXVytVHJblw,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Cymbal', 'Drum', 'Drum kit', 'Hi-hat', 'Rimshot', 'Snare drum', 'Bass drum', 'Percussion']",0,0,0,0,0,0
2819,AY-4KVgM6I0,"['not_speech', 'speech', 'speech']","['Music', 'Sigh', 'Speech']",2,0,0,0,2,0
2820,AY0jDdFbBZQ,['not_speech'],['Sewing machine'],0,0,0,0,0,0
2821,AY1hdYiJUCQ,"['not_speech', 'not_speech']","['Bell', 'Bicycle bell']",0,0,0,0,0,0
2822,AY21Ni9Rs1g,['not_speech'],['Sidetone'],0,0,0,0,0,0
2823,AY2h_JWPtao,['not_speech'],['Sewing machine'],0,0,0,0,0,0
2824,AY6WYOkWNNM,['not_speech'],['Clatter'],0,0,0,0,0,0
2825,AYOlvoM5bjY,"['not_speech', 'not_speech', 'not_speech']","['Christmas music', 'Christian music', 'Music']",0,0,0,0,0,0
2826,AYZ_e30Pcf4,"['not_speech', 'speech']","['Squeal', 'Speech']",1,0,0,0,1,0
2827,AYln23c8g6w,"['not_speech', 'not_speech', 'not_speech']","['New-age music', 'Music', 'Electronic dance music']",0,0,0,0,0,0
2828,AYvYTvCG0Cw,"['not_speech', 'speech']","['Slam', 'Speech']",1,0,0,0,1,0
2829,AZfD5KrH5d8,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Harp', 'Violin, fiddle', 'Pizzicato', 'Bowed string instrument']",0,0,0,0,0,0
2830,AZsupJ68Hp0,"['not_speech', 'not_speech']","['Music', 'Sniff']",0,0,0,0,0,0
2831,A_0xhMEZ1Cg,"['not_speech', 'not_speech']","['Brass instrument', 'French horn']",0,0,0,0,0,0
2832,A_GKDRBeO8U,['not_speech'],['Arrow'],0,0,0,0,0,0
2833,A_GMaN5XtdI,"['not_speech', 'speech']","['Sonar', 'Speech']",1,0,0,0,1,0
2834,A_JPcBwYGmo,"['not_speech', 'speech']","['Whimper', 'Speech']",1,0,0,0,1,0
2835,A_RIRJV5AxE,"['not_speech', 'not_speech', 'not_speech']","['Sink (filling or washing)', 'Water tap, faucet', 'Water']",0,0,0,0,0,0
2836,A_eWeEm78ao,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Tapping (guitar technique)', 'Echo', 'Guitar', 'Musical instrument', 'Steel guitar, slide guitar', 'Plucked string instrument']",0,0,0,0,0,0
2837,A_oaLt-n4fQ,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Scratching (performance technique)', 'Music', 'Musical instrument', 'Scratch', 'Violin, fiddle']",0,0,0,0,0,0
2838,A_yjtFD-9rE,['not_speech'],['Clock'],0,0,0,0,0,0
2839,AaIyiZzru1o,"['speech', 'not_speech']","['Singing', 'Hands']",1,0,0,0,1,0
2840,AabLItDN-qk,"['not_speech', 'speech']","['Fill (with liquid)', 'Speech']",1,0,0,0,1,0
2841,AahgXCrU1ZQ,"['not_speech', 'speech', 'not_speech']","['Chainsaw', 'Speech', 'Outside, urban or manmade']",1,0,0,0,1,0
2842,Ab1MAIKOmBU,"['not_speech', 'not_speech']","['Throbbing', 'Hum']",0,0,0,0,0,0
2843,AbAAdwlHudo,"['not_speech', 'not_speech', 'not_speech']","['Filing (rasp)', 'Rub', 'Wood']",0,0,0,0,0,0
2844,AbG--Dq3t7Y,"['not_speech', 'speech', 'not_speech']","['Tearing', 'Speech', 'Crumpling, crinkling']",1,0,0,0,1,0
2845,AbVek_IClzU,"['speech', 'not_speech']","['Speech', 'Boiling']",1,0,0,0,1,0
2846,AbXauqq9ayY,"['not_speech', 'not_speech']","['Brass instrument', 'Saxophone']",0,0,0,0,0,0
2847,AbXpwy6Xd_4,"['not_speech', 'speech']","['Toothbrush', 'Speech']",1,0,0,0,1,0
2848,Abezh6k-jOM,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Engine knocking', 'Lawn mower', 'Engine', 'Idling', 'Vehicle']",0,0,0,0,0,0
2849,Ac4M-EkdkDs,"['not_speech', 'not_speech', 'not_speech']","['Heart murmur', 'Music', 'Outside, urban or manmade']",0,0,0,0,0,0
2850,Ac5TUAdVR1U,"['not_speech', 'not_speech', 'not_speech']","['Biting', 'Accelerating, revving, vroom', 'Race car, auto racing']",0,0,0,0,0,0
2851,AcJXSEfGGcI,"['not_speech', 'not_speech', 'not_speech']","['Vehicle', 'Helicopter', 'Aircraft']",0,0,0,0,0,0
2852,AcNCcWJezXI,"['not_speech', 'not_speech']","['Harmonica', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
2853,AcX1B_Pr-RQ,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Rhythm and blues', 'Zing']",0,0,0,0,0,0
2854,AcX6rAwFTiY,"['speech', 'not_speech']","['Humming', 'Music']",1,0,0,0,1,0
2855,AcYJvz2tqkA,"['not_speech', 'not_speech']","['Harp', 'Pizzicato']",0,0,0,0,0,0
2856,Aclv9drugo0,"['not_speech', 'speech']","['Burping, eructation', 'Speech']",1,0,0,0,1,0
2857,Ad1XphQUj1Q,['not_speech'],['Whir'],0,0,0,0,0,0
2858,Ad75T8LoCvU,['not_speech'],['Scrape'],0,0,0,0,0,0
2859,Ad_QxoegKpE,"['not_speech', 'not_speech']","['Music', 'Middle Eastern music']",0,0,0,0,0,0
2860,Adx8YwotoOY,"['not_speech', 'not_speech']","['Boat, Water vehicle', 'Ship']",0,0,0,0,0,0
2861,AdxKsUW2mAo,"['not_speech', 'not_speech']","['Chant', 'Music']",0,0,0,0,0,0
2862,Ae8o_FMI0Xs,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Scratching (performance technique)', 'Sampler', 'House music', 'Music', 'Drum machine', 'Hip hop music']",0,0,0,0,0,0
2863,AeDNy6Ff7VE,"['not_speech', 'not_speech']","['Music', 'Tap']",0,0,0,0,0,0
2864,AeFH_7umjh0,"['not_speech', 'speech', 'not_speech']","['Smoke detector, smoke alarm', 'Speech', 'Fire alarm']",1,0,0,0,1,0
2865,AeXDtbfpQlQ,"['not_speech', 'not_speech']","['Music', 'Clatter']",0,0,0,0,0,0
2866,AedlWfHafgw,"['not_speech', 'speech', 'not_speech', 'not_speech']","['Basketball bounce', 'Speech', 'Tire squeal', 'Car']",1,0,0,0,1,0
2867,Af4OOFNWp2Q,"['speech', 'not_speech', 'speech']","['Crying, sobbing', 'Music', 'Speech']",2,0,0,0,2,0
2868,AfGGAC3vPJI,"['not_speech', 'not_speech', 'speech']","['Door', 'Sliding door', 'Speech']",1,0,0,0,1,0
2869,Afe4krYpJs4,"['not_speech', 'speech']","['Hiccup', 'Speech']",1,0,0,0,1,0
2870,Ag1hCMP1WHk,['not_speech'],['Dial tone'],0,0,0,0,0,0
